ride_id,agenda_day,passenger_id,booked_depart_after,booked_depart_before,pickup_time,booked_arrive_before,dropoff_time,cancelled_at,origin_id,destination_id,ride_status,total_passengers,passenger_type_ids,passenger_type_counts,passenger_types,shift_id
0ac052f9-9009-4b67-9b1c-8b458a7f3fb7,2025-04-12,2723078,2025-04-12 19:50,2025-04-12 19:55,2025-04-12 19:51,2025-04-12 20:08,2025-04-12 20:04,,451048bb-f8bc-4ed7-8310-249edebc0f15,c3717cfb-73ee-4b2b-a135-454c853f2b7e,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",e6cf68de-4fc2-4aa2-86c0-66966de500cc
115076d3-9664-466f-a76d-8eb9383be74e,2025-04-12,2723028,2025-04-13 04:15,2025-04-13 04:20,2025-04-13 04:16,2025-04-13 04:28,2025-04-13 04:24,,11faf3b9-cfc6-4452-8f07-68b5f5a7799b,22f8060e-f5a4-4529-9467-fcecc2de5fde,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",e6cf68de-4fc2-4aa2-86c0-66966de500cc
35c30fac-9a32-45d6-a0cb-cc9426968911,2025-04-12,2723014,2025-04-13 01:30,2025-04-13 01:35,,2025-04-13 01:43,,2025-04-13 01:36,a78a904a-4a44-4853-8880-cae585db0d15,5e2196de-1b86-4cf2-9ff5-b23a9781c237,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
4c687269-6bf9-41d3-b59b-a44046b32d4e,2025-04-12,2721581,2025-04-13 03:10,2025-04-13 03:15,,2025-04-13 03:38,,2025-04-13 03:15,3f67cb78-4721-4187-9304-fe1a12f1d17c,ae5b2215-4413-4d97-8bae-20baa0d8d2fa,ABANDONED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",
4ce7c126-dac1-43ea-bb58-fae02350ba36,2025-04-12,2721674,2025-04-12 12:10,2025-04-12 12:15,2025-04-12 12:17,2025-04-12 12:29,2025-04-12 12:31,,4a41415a-bee3-429c-96bd-98c17f49be24,f223e4e2-aed0-438e-8667-b611e7f0415f,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",e6cf68de-4fc2-4aa2-86c0-66966de500cc
50eff2bc-333b-447c-a5a8-3b91168882be,2025-04-12,2721684,2025-04-12 08:25,2025-04-12 08:30,,2025-04-12 08:40,,2025-04-12 08:41,abc1ac8b-4531-40f2-b977-0c7952fa2771,b9279223-2e23-431c-824c-5efeac259349,ABANDONED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",
cca94cb5-1cba-44d2-af5b-d8d401e04b21,2025-04-12,2721720,2025-04-12 10:05,2025-04-12 10:10,2025-04-12 10:06,2025-04-12 10:26,2025-04-12 10:22,,4a41415a-bee3-429c-96bd-98c17f49be24,d94e1035-a517-46e9-a780-31c5a2d9480b,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",1127c9aa-f785-4dd4-abca-7d8bd3a67bd9
d1563162-0b5c-4436-99b1-818379fb36f7,2025-04-12,2721915,2025-04-13 03:25,2025-04-13 03:30,,2025-04-13 03:40,,2025-04-13 03:31,f8f97f4e-ddd3-49f0-95ce-aac24bc50208,20573c79-032a-4057-9a28-42c5ac14a8d0,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
e17c740c-a210-4203-967b-6b33618bce27,2025-04-12,2721584,2025-04-13 06:00,2025-04-13 06:05,,2025-04-13 06:13,,2025-04-13 06:06,4ba0977f-a488-4c6c-b4da-43c72544958e,1ba24dfb-25ce-4ca7-8aab-07967fdca8a3,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
0aa15acf-6163-468c-bc55-7a047bca5824,2025-04-13,2721670,2025-04-13 09:10,2025-04-13 09:15,2025-04-13 09:11,2025-04-13 09:22,2025-04-13 09:19,,abc1ac8b-4531-40f2-b977-0c7952fa2771,f223e4e2-aed0-438e-8667-b611e7f0415f,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",778dfe9e-a8b6-4164-93f6-6094f476fd4c
421ceab0-2ebf-4fd9-9223-9c34a3a73ccd,2025-04-13,2721446,2025-04-13 14:55,2025-04-13 15:00,2025-04-13 14:56,2025-04-13 15:09,2025-04-13 15:05,,ded3a802-3c88-4546-980e-5c8b4d90c41a,c202ffd2-8b91-4c35-b053-9f4bf13b8560,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
4748b0b8-ad0e-450c-9380-810e2f7d839b,2025-04-13,2721989,2025-04-13 21:10,2025-04-13 21:15,2025-04-13 21:11,2025-04-13 21:23,2025-04-13 21:19,,2766f794-f101-4621-b38e-60011d81e308,654e3df9-3b23-4fd5-94bd-d4bcdaaa341e,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
4f29afea-2d4e-4a7b-9e6f-e663fda1b05b,2025-04-13,2721592,2025-04-13 10:25,2025-04-13 10:30,2025-04-13 10:26,2025-04-13 10:40,2025-04-13 10:36,,954db65d-126f-482c-8fbd-76d287f4a231,c3717cfb-73ee-4b2b-a135-454c853f2b7e,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
5699076d-9d54-4bdc-8f11-44eacf6f64dc,2025-04-13,2721662,2025-04-13 20:40,2025-04-13 20:45,2025-04-13 20:42,2025-04-13 20:59,2025-04-13 20:57,,96a1ec3f-5dbd-43ac-b223-785587395afa,c3717cfb-73ee-4b2b-a135-454c853f2b7e,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
60e38b04-1439-4919-a1a6-3d8707e04b52,2025-04-13,2721977,2025-04-13 15:45,2025-04-13 15:50,2025-04-13 15:46,2025-04-13 16:01,2025-04-13 15:57,,2766f794-f101-4621-b38e-60011d81e308,7d3933c7-c49e-4daf-89f9-c07f58305b75,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
63b68dc1-c151-4148-939e-12d588ef3596,2025-04-13,2721609,2025-04-13 21:45,2025-04-13 21:50,2025-04-13 21:46,2025-04-13 22:08,2025-04-13 22:04,,0c65d009-aa68-4200-9218-d9fcc23d3b94,5cb7e1da-0df2-4dec-9d17-e9f9ea761aca,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
6b499bb2-f9a2-4fdd-bb78-509790f874d0,2025-04-13,2721769,2025-04-13 17:15,2025-04-13 17:20,2025-04-13 17:16,2025-04-13 17:27,2025-04-13 17:23,,f4ce5d1c-41a3-4c16-8a88-fcc02f8e17a6,d94e1035-a517-46e9-a780-31c5a2d9480b,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
6c87aa87-de39-4770-a85f-e099d7a4d180,2025-04-13,2721796,2025-04-14 05:10,2025-04-14 05:15,2025-04-14 05:11,2025-04-14 05:24,2025-04-14 05:20,,6e835893-0a93-4d82-ac24-768d345ee457,3b3310e6-b573-45f1-8cbd-ea9fd266e5d6,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",778dfe9e-a8b6-4164-93f6-6094f476fd4c
6fb223a5-a4d3-4c16-9bed-979c7ba368eb,2025-04-13,2721708,2025-04-13 08:25,2025-04-13 08:30,2025-04-13 08:26,2025-04-13 08:40,2025-04-13 08:38,,abc1ac8b-4531-40f2-b977-0c7952fa2771,45336a5e-eb5c-42ae-9c81-601187531d63,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
81ecb727-4b3a-48da-9f99-6fcaf3130eb5,2025-04-13,2721899,2025-04-13 23:50,2025-04-13 23:55,2025-04-13 23:57,2025-04-14 00:10,2025-04-14 00:13,,502cbfe9-e15c-4731-af6a-4d13605e35dc,b8f5ec94-748a-4ed0-bca2-57c17d8b405c,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
86eb7b6f-e8b5-45b6-9fd5-16e1efd9d885,2025-04-13,2721839,2025-04-13 20:25,2025-04-13 20:28,2025-04-13 20:26,2025-04-13 20:32,2025-04-13 20:30,,a1ee5d48-c71a-4098-912c-4818da5c84a6,fe388102-6e5d-4c55-ad97-2802998462cd,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
986b42f5-33ce-419f-b47b-29dce1971051,2025-04-13,2721540,2025-04-13 23:15,2025-04-13 23:20,2025-04-13 23:30,2025-04-13 23:31,2025-04-13 23:41,,451048bb-f8bc-4ed7-8310-249edebc0f15,931eda18-b38a-4b57-a869-c76127f046c6,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",778dfe9e-a8b6-4164-93f6-6094f476fd4c
9bfcb2a2-9be2-4029-a9e4-2681aa1c0f9c,2025-04-13,2721742,2025-04-14 03:50,2025-04-14 03:54,,2025-04-14 04:00,,2025-04-14 03:55,b95fed32-087e-4214-9793-d3d0e9bfe51e,c04cebb6-4bee-4d9e-b290-888edef9a3a9,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
a6d33d56-248d-4bc6-91fd-0c94e1f41cbe,2025-04-13,2721855,2025-04-14 05:40,2025-04-14 05:43,2025-04-14 05:41,2025-04-14 05:48,2025-04-14 05:46,,4ba0977f-a488-4c6c-b4da-43c72544958e,1178bc09-6430-4873-bca6-e5ab3bdd4277,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
cd2dfea5-33d4-45ae-8915-e3f2ce414ff0,2025-04-13,2721525,2025-04-13 19:25,2025-04-13 19:30,2025-04-13 19:28,2025-04-13 19:40,2025-04-13 19:38,,bb4399b2-c2bd-4656-a974-1c841123198f,d94e1035-a517-46e9-a780-31c5a2d9480b,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
d413fb86-4774-4c5d-8109-39427c88bc43,2025-04-13,2721814,2025-04-13 15:10,2025-04-13 15:14,2025-04-13 15:15,2025-04-13 15:20,2025-04-13 15:22,,64862d65-5d5c-4ef3-90f3-b4805bf07fd5,568c822c-3262-457c-931b-4608d3497d53,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
d73f8afa-18ef-45ef-9c79-8c2ed08892d0,2025-04-13,2721762,2025-04-13 23:10,2025-04-13 23:15,2025-04-13 23:11,2025-04-13 23:23,2025-04-13 23:20,,2a84ab99-710a-4998-b454-e20c16bf9af4,0abba08b-e857-420b-8255-9b594abffc99,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",778dfe9e-a8b6-4164-93f6-6094f476fd4c
d78acec2-88b6-45a6-a2e3-5cf25c496cb9,2025-04-13,2721473,2025-04-14 04:30,2025-04-14 04:35,2025-04-14 04:31,2025-04-14 04:55,2025-04-14 04:51,,3f67cb78-4721-4187-9304-fe1a12f1d17c,61c742da-751c-4814-93a4-0bdacb785752,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
e3ccee7c-3f89-4b72-8f00-ead789414277,2025-04-13,2721736,2025-04-14 02:05,2025-04-14 02:10,,2025-04-14 02:23,,2025-04-14 02:11,1f4dd52a-8439-41cf-9de0-63aed76f1226,62321122-fbb2-4e5b-a9a1-03db43cec3f1,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
ef2917a7-200a-4635-bb00-40bed8de7f1f,2025-04-13,2721965,2025-04-13 08:25,2025-04-13 08:27,2025-04-13 08:26,2025-04-13 08:30,2025-04-13 08:29,,abc1ac8b-4531-40f2-b977-0c7952fa2771,7831ba44-a9fd-4df2-8ca8-f4c8a67574e8,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
fcd08f48-c88d-499b-b8de-0f0cf7e4a4ca,2025-04-13,2721448,2025-04-13 19:10,2025-04-13 19:15,2025-04-13 19:11,2025-04-13 19:22,2025-04-13 19:18,,87d85aa8-2a68-4974-ba31-38d3991b3b16,c49f91a6-3cc5-48ed-988d-bbe808bb6bbf,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
ffae0c9c-c80f-4275-9512-c93db9c6ba88,2025-04-13,2721475,2025-04-13 16:35,2025-04-13 16:40,2025-04-13 16:36,2025-04-13 16:48,2025-04-13 16:44,,cbd92505-fb90-43c8-af8f-c6d1d0b5837c,d94e1035-a517-46e9-a780-31c5a2d9480b,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",0d06174a-8e3c-4314-b6fe-89c7926cb5e8
07b97541-d615-4e01-96ec-6084adb6a8c2,2025-04-13,2721565,2025-04-14 04:45,2025-04-14 04:50,2025-04-14 04:46,2025-04-14 04:58,2025-04-14 04:54,,11faf3b9-cfc6-4452-8f07-68b5f5a7799b,85aa5823-c586-494f-a192-5d7d1f7d7faf,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",0d06174a-8e3c-4314-b6fe-89c7926cb5e8
0db1e221-d27e-42a7-bb39-4f02d4526d57,2025-04-13,2721447,2025-04-14 06:55,2025-04-14 07:00,2025-04-14 07:06,2025-04-14 07:09,2025-04-14 07:15,,bb4399b2-c2bd-4656-a974-1c841123198f,dddc0a44-2a7a-4930-bd61-819eb3082f30,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",0d06174a-8e3c-4314-b6fe-89c7926cb5e8
1aa2233a-f00c-4af0-b4c8-f331e1356c6a,2025-04-13,2721723,2025-04-13 18:40,2025-04-13 18:44,2025-04-13 18:41,2025-04-13 18:51,2025-04-13 18:48,,c1de5245-b5fd-4c8a-9943-0906fea2f668,f223e4e2-aed0-438e-8667-b611e7f0415f,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
1ac00899-91d4-4b85-9d17-a08145ef2f10,2025-04-13,2721538,2025-04-14 03:40,2025-04-14 03:45,2025-04-14 03:46,2025-04-14 03:52,2025-04-14 03:54,,cbd92505-fb90-43c8-af8f-c6d1d0b5837c,5e036b66-cd31-4dfd-b5e2-55df5adb2bbb,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
3267d37d-555c-4a44-ba60-0c47300cc454,2025-04-13,2721556,2025-04-14 02:10,2025-04-14 02:15,2025-04-14 02:20,2025-04-14 02:28,2025-04-14 02:34,,1734983c-39b9-4ada-9680-4682ab626fd2,51a9c1fe-c4ef-44c2-9d5e-31e293158764,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
5cf50634-0ad7-4261-a27f-4131c1f86f82,2025-04-13,2721644,2025-04-13 11:10,2025-04-13 11:15,2025-04-13 11:12,2025-04-13 11:31,2025-04-13 11:29,,0eb42ee5-0bc6-4050-8f19-157b57f772c7,ff647af5-155e-4286-8350-3ff063114326,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
688cb5e1-87ed-48fd-a3cc-041fb77b1f99,2025-04-13,2721941,2025-04-13 22:50,2025-04-13 22:55,2025-04-13 22:51,2025-04-13 23:05,2025-04-13 23:01,,451048bb-f8bc-4ed7-8310-249edebc0f15,f223e4e2-aed0-438e-8667-b611e7f0415f,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
6de59185-b72a-447d-ae72-33b7f83ce417,2025-04-13,2722070,2025-04-14 01:05,2025-04-14 01:10,2025-04-14 01:06,2025-04-14 01:27,2025-04-14 01:24,,a19560cf-7477-4e15-855a-9ec1cb1ce36a,0bb0e499-125f-49b9-ab91-f1586aba40bc,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
9fb2c947-870f-4805-8da9-ecc0174adac2,2025-04-13,2722470,2025-04-13 15:05,2025-04-13 15:10,2025-04-13 15:06,2025-04-13 15:27,2025-04-13 15:23,,4367461c-f068-4b1f-b6af-d0954cdf9a65,109e944d-864d-455d-8565-5d9ed684183d,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",778dfe9e-a8b6-4164-93f6-6094f476fd4c
cb642b37-d33c-49f7-86bd-bc5b83b0f65b,2025-04-13,2722252,2025-04-13 09:55,2025-04-13 10:00,2025-04-13 09:56,2025-04-13 10:16,2025-04-13 10:12,,4a41415a-bee3-429c-96bd-98c17f49be24,d94e1035-a517-46e9-a780-31c5a2d9480b,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
d54656db-08e6-4986-a482-21812f230f92,2025-04-13,2722431,2025-04-13 13:15,2025-04-13 13:20,2025-04-13 13:16,2025-04-13 13:32,2025-04-13 13:28,,451048bb-f8bc-4ed7-8310-249edebc0f15,199be143-9b65-4473-915f-b15516594ff8,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
fb3843b6-f5db-4187-bb39-91a73d6b15d9,2025-04-13,2722522,2025-04-13 18:10,2025-04-13 18:15,2025-04-13 18:11,2025-04-13 18:39,2025-04-13 18:36,,0eb42ee5-0bc6-4050-8f19-157b57f772c7,c3717cfb-73ee-4b2b-a135-454c853f2b7e,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",0d06174a-8e3c-4314-b6fe-89c7926cb5e8
fb6dad40-b6f6-44a1-80ac-89378c8c8dc1,2025-04-13,2722571,2025-04-13 19:55,2025-04-13 20:00,2025-04-13 19:58,2025-04-13 20:10,2025-04-13 20:08,,451048bb-f8bc-4ed7-8310-249edebc0f15,9430dbd7-f075-42f0-8d74-c4d4e4ca718a,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",9ff0e0f1-dfa9-4d83-b766-7c093a8994af
031bbd4f-4b56-4182-8f2d-80f3b1602b51,2025-04-14,2722025,2025-04-15 00:50,2025-04-15 00:52,,2025-04-15 00:55,,2025-04-15 00:53,864e0208-409f-4857-9652-b57a75df0e07,2920b0e4-3392-40af-8882-59a95192ebd1,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
275247c4-e849-4f51-8f2c-84e1b0ed61de,2025-04-14,2722261,2025-04-14 18:45,2025-04-14 18:50,2025-04-14 18:51,2025-04-14 19:03,2025-04-14 19:05,,098a6248-2f92-4756-b2f4-8c06ca656bf1,07143695-dae5-4cc3-b1c9-45d848b1398e,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",c6b00047-c338-4e6c-a8a7-90622683590f
71377441-580a-4dde-9c3a-1cd2f39bb320,2025-04-14,2722161,2025-04-14 10:40,2025-04-14 10:45,2025-04-14 10:42,2025-04-14 10:57,2025-04-14 10:55,,954db65d-126f-482c-8fbd-76d287f4a231,568c822c-3262-457c-931b-4608d3497d53,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",5976a07c-f2f8-481f-8139-71cd8c6acfbc
71b8ba5e-dee2-46a4-bd83-423242d14855,2025-04-14,2722170,2025-04-15 01:00,2025-04-15 01:05,2025-04-15 01:14,2025-04-15 01:12,2025-04-15 01:22,,ee3b479a-b9cc-4cbb-b56d-feee366405de,22bfc614-5b7b-44cd-a366-6a468caebd37,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",c2eefac0-5da5-4782-b8b0-c6dc982593b1
80767e33-ca2a-480b-b33e-6f03f2f7584b,2025-04-14,2722565,2025-04-15 01:10,2025-04-15 01:14,,2025-04-15 01:21,,2025-04-15 01:15,1734983c-39b9-4ada-9680-4682ab626fd2,e1265143-5d61-41e0-b4e2-7030f0842b26,ABANDONED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",
b2dcd1da-d595-483e-bc29-3c07899ca234,2025-04-14,2722366,2025-04-14 22:20,2025-04-14 22:23,,2025-04-14 22:28,,2025-04-14 22:23,25e1592c-5e44-449d-81a6-7fc68869b668,f3b78f46-c563-4744-851e-673074416ec4,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
01f7c6ec-7775-4de0-ad25-fde3e3632072,2025-04-14,2722234,2025-04-15 04:20,2025-04-15 04:25,,2025-04-15 04:45,,2025-04-15 04:26,3f67cb78-4721-4187-9304-fe1a12f1d17c,4e571e38-01d2-4f3a-95a5-d72be875621b,ABANDONED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",
10f1a7af-3c91-4498-b86e-67059fab411f,2025-04-14,2722327,2025-04-14 11:45,2025-04-14 11:50,2025-04-14 11:46,2025-04-14 11:59,2025-04-14 11:55,,954db65d-126f-482c-8fbd-76d287f4a231,199be143-9b65-4473-915f-b15516594ff8,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",5976a07c-f2f8-481f-8139-71cd8c6acfbc
1ddd5a1c-4fd3-4768-941a-752f1cba105c,2025-04-14,2722133,2025-04-15 05:40,2025-04-15 05:45,2025-04-15 05:41,2025-04-15 06:00,2025-04-15 05:56,,6e835893-0a93-4d82-ac24-768d345ee457,20573c79-032a-4057-9a28-42c5ac14a8d0,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",c2eefac0-5da5-4782-b8b0-c6dc982593b1
284327d5-6eb4-40ef-9447-db02c4b28550,2025-04-14,2722195,2025-04-15 04:00,2025-04-15 04:04,,2025-04-15 04:11,,2025-04-15 04:05,3c957d1f-c189-497f-83c3-7697e527ae18,199be143-9b65-4473-915f-b15516594ff8,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
4c07f822-2c2c-4a91-be5b-49ae16a70589,2025-04-14,2722339,2025-04-14 13:35,2025-04-14 13:40,2025-04-14 13:42,2025-04-14 13:54,2025-04-14 13:56,,6e835893-0a93-4d82-ac24-768d345ee457,199be143-9b65-4473-915f-b15516594ff8,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",5976a07c-f2f8-481f-8139-71cd8c6acfbc
4ff75c18-cfef-4a4b-b126-28ba8be060f8,2025-04-14,2722051,2025-04-14 08:25,2025-04-14 08:29,,2025-04-14 08:36,,2025-04-14 08:41,abc1ac8b-4531-40f2-b977-0c7952fa2771,c49f91a6-3cc5-48ed-988d-bbe808bb6bbf,ABANDONED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",
